lat,lon,District,TEHSIL,elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,landuse_type,ndvi,rainfall_7day,rainfall_15day,label,Exposure
31.5223750571,77.4064,KULLU,ANI,2539,24.095581,167.47119,33.0,233.1177636238867,2003.514451024236,546.859345525162,0,residential,0.45898777,23.856,52.159,1,Concerned
31.3707152006,77.7072,SHIMLA,RAMPUR,2366,22.074106,85.42607,29.0,179.38195162195262,2287.0265732480875,972.4238395772896,0,forest,0.24119182,23.856,52.159,1,Concerned
31.69201884,77.0555,MANDI,BALICHAUKI,1292,16.739815,143.74615,29.0,978.2586602487874,2015.0600874738373,635.79617447787,0,residential,0.37559524,31.966,69.861,1,Concerned
31.9047280902,77.1051,KULLU,KULLU,1292,19.878128,169.69514,33.0,15.00064314453523,3771.5849235422124,67.88101088376193,0,forest,0.3941606,31.966,69.861,1,Concerned
31.4547563562,76.5407,HAMIRPUR,DHATWAL,820,22.24761,161.56505,31.0,45.769445448395956,2010.1370943191353,1720.196547609413,0,forest,0.21181844,33.13,72.516,1,Concerned
31.155628621,77.6475,SHIMLA,ROHRU,2333,31.327753,163.00916,45.0,9.683198437861465,5445.9678074221165,911.0872768522922,0,forest,0.38971892,23.856,52.159,1,Concerned
31.286053264,76.9363,SOLAN,ARKI,1140,26.076244,172.40535,31.0,46.91831495482453,3115.285106483886,817.2769917020883,0,nature_reserve,0.6385911,32.704,71.527,1,Concerned
32.4701889981,77.1337,LAHUL & SPITI,LAHUL,3113,17.277182,207.89728,29.0,48.03412967399646,189.1068723282568,374.2945385640086,83,farmland,0.14414503,18.923,41.302,1,Concerned
31.0893315573,77.1872,SHIMLA,SHIMLA,2108,17.430037,235.49149,30.0,132.07527304098232,73.972627776817,772.2071744418638,634,forest,0.26579818,28.054,61.396,1,Concerned
31.5417627416,76.3316,UNA,BANG>NA,608,11.871017,0.0,16.0,63.69683524967023,4544.751405732536,669.395488567578,0,forest,0.4002963,33.13,72.516,1,Concerned
31.1899577591,77.7048,SHIMLA,ROHRU,1878,31.119932,339.62357,42.0,4.365502223112496,207.89292909381803,66.72838164624812,29,residential,0.7023061,23.856,52.159,1,Concerned
31.9255262,76.693,MANDI,LAD BHAROL,785,16.251488,19.440033,26.0,288.52008749451704,4338.76769661321,446.6093184418938,0,forest,0.48586118,31.966,69.861,1,Concerned
31.8708998,76.9102,MANDI,PADHAR,1113,6.650693,213.69008,11.0,485.4540942413684,1015.2081000428291,302.5720863321763,1,forest,0.4532666,31.966,69.861,1,Concerned
31.9601811399,77.1896,KULLU,BHUNTAR,1285,21.376596,308.29016,31.0,11.863087187726874,3.400178530003551,79.57379903627982,43,farmland,0.8339911,21.894,47.828,1,Concerned
31.52766089,77.0679,MANDI,CHACHYOT,1678,19.203424,201.80142,24.0,52.66593774400471,1113.1016255216862,82.0597050189276,0,forest,0.6015825,32.704,71.527,1,Concerned
31.598967704,76.5906,HAMIRPUR,HAMIRPUR,938,10.247347,63.434948,17.0,26.73590241440586,1372.947888911749,2288.4691927928275,0,forest,0.56377554,33.13,72.516,1,Concerned
32.2329411479,76.1854,KANGRA,SHAHPUR,994,12.660491,210.25644,17.0,205.28273395050405,1860.4617567111227,1054.993640481851,0,forest,0.39657962,34.019,74.359,1,Concerned
31.2967389527,77.6007,SHIMLA,NANKHARI,1939,34.10568,56.689365,51.0,16.37660812966244,1585.741892653903,462.98136401110116,0,forest,0.32641187,23.856,52.159,1,Concerned
31.5882678308,77.3067,KULLU,BANJAR,2110,25.175035,229.18492,44.0,529.714399881738,3683.2058028795386,311.91909431619115,0,forest,0.6875118,23.856,52.159,1,Concerned
30.8048856772,77.5643,SHIMLA,KUPVI,1711,26.223751,336.80142,38.0,366.1276659822747,3544.400343677751,259.2250485177964,0,forest,0.7924367,28.054,61.396,1,Concerned
31.1668217109,76.9425,SOLAN,ARKI,1326,10.085476,270.0,19.0,88.33921218568628,1938.4432239935284,1168.301956279309,0,forest,0.6852103,32.704,71.527,1,Concerned
31.0660071881,77.344,SHIMLA,THEOG,1834,21.226524,92.38594,29.0,225.96334077381363,4385.139427144834,1261.661087164385,0,forest,0.33891797,28.054,61.396,1,Concerned
32.5113175833,75.8905,CHAMBA,DALHOUSIE,853,15.988386,253.61047,21.0,58.17339187214446,4453.031668823984,990.7506299261057,0,forest,0.2762292,34.019,74.359,1,Concerned
31.8771671457,77.1188,KULLU,BHUNTAR,1922,25.240166,112.166336,42.0,174.98275896774254,2421.9756863342204,867.2737394818513,0,forest,0.5618696,31.966,69.861,1,Concerned
32.5880521185,75.9453,CHAMBA,SAL@NI,659,20.836182,282.26477,31.0,179.51077837667614,3030.0943252616694,246.64550483045102,0,forest,0.5493631,34.019,74.359,1,Concerned
32.5816394643,75.9819,CHAMBA,DALHOUSIE,1047,21.27671,94.76364,25.0,439.9502686831091,1150.0483956797138,81.59009106500152,0,forest,0.6249345,34.019,74.359,1,Concerned
31.0002172206,77.615,SHIMLA,CHAUPAL,2034,24.85872,119.24881,34.0,1049.3609587082012,5586.185419035893,831.2322515498665,0,forest,0.33370712,28.054,61.396,1,Concerned
31.59003831,76.8544,MANDI,BALH,1102,23.117136,127.30394,31.0,19.685514670395282,1677.7189288283244,1435.351109204271,0,forest,0.4562427,32.704,71.527,1,Concerned
31.4767212871,78.178,KINNAUR,SANGLA,2114,28.526237,67.24902,42.0,26.49916079084872,1303.3455542723439,229.50111361537395,0,forest,0.51981485,27.205,59.479,1,Concerned
32.0150669021,77.1134,KULLU,KULLU,1895,37.258762,92.43664,59.0,21.891723683356098,628.807778475021,1030.495311018345,49,forest,0.6148504,31.966,69.861,1,Concerned
31.3254417747,77.6344,SHIMLA,NANKHARI,2125,23.131971,209.4759,33.0,129.54134808514718,4005.738494604636,920.6925160058545,0,forest,0.5048611,23.856,52.159,1,Concerned
31.105379138,77.2008,SHIMLA,SHIMLA,2357,19.145775,152.24146,29.0,19.101948665129047,20.394154587818466,635.3407856628806,1974,forest,0.5428806,28.054,61.396,1,Concerned
31.2141436675,77.6494,SHIMLA,ROHRU,2484,20.680674,260.13422,30.0,115.15434699023824,282.44989602056125,762.7667615899973,4,forest,0.56192315,23.856,52.159,1,Concerned
31.88086161,76.9536,MANDI,PADHAR,1366,17.166952,276.009,20.0,14.268408216262353,510.00978265015766,358.7943219311705,1,forest,0.18946475,31.966,69.861,1,Concerned
31.5563239404,77.8725,KINNAUR,NICHAR,2064,24.372307,2.0454085,37.0,290.12983208072944,2391.442705515166,819.8826370484348,0,forest,0.2961319,23.856,52.159,1,Concerned
31.0036218368,77.6695,SHIMLA,NERUA,1961,24.576767,81.869896,33.0,171.44976572320553,2018.2298168978052,809.1815684486919,0,forest,0.57475775,28.054,61.396,1,Concerned
30.894759183,77.0303,SOLAN,KASAULI,1389,19.203424,201.80142,33.0,21.442831280616645,754.2423087364582,1922.1402536402932,110,forest,0.37335527,32.197,70.464,1,Concerned
32.5550416247,76.1183,CHAMBA,CHAMBA,862,14.505157,90.0,18.0,107.83615137809903,448.13211908536454,11.71471600681709,9,residential,0.47500572,34.019,74.359,1,Concerned
32.2723534031,76.2111,KANGRA,SHAHPUR,1275,15.793688,210.96376,24.0,700.7634549469503,4348.018837801833,311.65748265980807,0,forest,0.27286553,34.019,74.359,1,Concerned
31.0789029779,76.8155,SOLAN,RAMSHAHR,1127,24.481676,16.50436,33.0,150.5656585084782,2185.3697006070597,1525.940949275827,0,forest,0.3649839,32.197,70.464,1,Concerned
32.2755538513,75.9886,KANGRA,NURPUR,664,18.775278,25.346174,30.0,131.66457226107985,157.0681022808105,1948.6115677643438,1,forest,0.27940035,34.019,74.359,1,Concerned
31.71429001,76.7915,MANDI,SARKAGHAT,1007,12.880515,225.0,24.0,21.438574457465187,1684.4096738677517,543.5175316925096,0,forest,0.31396207,31.966,69.861,1,Concerned
31.8094094543,76.1377,KANGRA,DERA GOPIPUR,873,11.165251,304.99203,17.0,117.5665657243017,3117.669038205903,2004.3693855902982,0,forest,0.5042445,35.083,76.743,1,Concerned
31.1473282437,77.7508,SHIMLA,JUBBAL,1678,20.611044,295.46335,25.0,243.0279516340756,1789.7609976125377,316.50068271517404,0,forest,0.6392508,23.856,52.159,1,Concerned
32.4428999633,76.0392,CHAMBA,BHATTIYAT,1288,21.492313,160.82098,31.0,159.85765081664013,2824.0289498074967,266.95730322034836,0,forest,0.5819918,34.019,74.359,1,Concerned
31.98275453,76.8353,MANDI,JOGINDAR NAGAR,1571,18.656284,163.30075,24.0,180.9645645609964,2405.3460140582197,1032.7268207615484,0,forest,0.5167352,31.966,69.861,1,Concerned
31.69551082,76.9156,MANDI,BALICHAUKI,1042,23.527336,328.67133,32.0,448.6740029649659,621.2303435894634,1639.5560771752444,2,residential,0.5923761,31.966,69.861,1,Concerned
31.78035662,76.8665,MANDI,KOTLI,1262,25.536432,203.9625,38.0,7.844665212003107,2131.771350324327,443.99452187417467,0,forest,0.24279308,31.966,69.861,1,Concerned
31.56410893,76.9044,MANDI,SUNDAR NAGAR,845,4.9765334,248.1986,6.0,15.92887470774164,375.6291012915453,841.0379784642107,2,industrial,0.13197587,32.704,71.527,1,Concerned
30.7721053667,77.2982,SIRMAUR,PACHHAD,794,19.279936,56.309933,28.0,2.5970627652115517,1817.5583797096401,88.45479817543968,0,forest,0.31286076,28.054,61.396,1,Concerned
31.204436166,77.3815,SHIMLA,THEOG,2018,26.150166,287.24146,34.0,1057.1663955416172,2059.1820087159554,77.95179290879875,0,forest,0.5294118,23.856,52.159,1,Concerned
30.9348867084,77.0775,SOLAN,SOLAN,1394,19.52588,294.22775,28.0,20.989139508196615,3018.773759612641,776.7239520213678,0,forest,0.6514255,32.197,70.464,1,Concerned
31.2049144137,77.1755,SHIMLA,SUNI,1124,23.714245,83.659805,29.0,69.87948955893519,3239.9571918085826,1267.7924489780592,0,forest,0.58987343,23.856,52.159,1,Concerned
32.5419926615,75.9666,CHAMBA,DALHOUSIE,1878,17.857748,72.47443,25.0,65.55955349288837,363.4443478405764,1440.1338186066048,5,forest,0.77119964,34.019,74.359,1,Concerned
31.59834621,76.8449,MANDI,BALH,1140,5.8390846,161.56505,13.0,19.386450479535792,2844.7241677128254,871.3797179542246,0,forest,0.3436607,32.704,71.527,1,Concerned
31.82913947,77.118,MANDI,AUT,1519,15.769145,76.75947,23.0,296.3979041482997,815.1765987438943,213.49262927297303,3,forest,0.54001486,31.966,69.861,1,Concerned
31.5311372568,78.1288,KINNAUR,NICHAR,2444,28.007578,109.536644,42.0,356.0568776768168,10.380278662097053,692.63491678131,154,residential,0.25363827,27.205,59.479,1,Concerned
31.4345414518,77.6456,SHIMLA,RAMPUR,1939,34.188877,218.23383,52.0,57.852446282066914,1457.9956622392945,1069.585884157634,0,residential,0.3392198,23.856,52.159,1,Concerned
30.8932271178,77.1029,SOLAN,SOLAN,1402,17.10039,273.0128,21.0,111.7623757239592,636.3310399741652,377.82621512919167,3,forest,0.6731115,32.197,70.464,1,Concerned
32.5286421127,76.1451,CHAMBA,CHAMBA,961,6.71376,254.05461,9.0,4.14842887600901,273.8441636848204,401.5700330540457,71,park,0.26082772,34.019,74.359,1,Concerned
31.2712508369,77.8184,SHIMLA,CHIRGAON,2064,21.769773,211.75948,30.0,7.431732857134009,3893.487270591489,400.38348315948315,0,forest,0.24286026,23.856,52.159,1,Concerned
31.0923825205,77.1474,SHIMLA,SHIMLA,1728,26.918533,189.16237,33.0,24.63418135165414,34.06878162825149,204.2221928785129,518,forest,0.61058825,28.054,61.396,1,Concerned
31.5232316343,78.099,KINNAUR,NICHAR,2059,21.492313,199.17902,33.0,73.49284918940258,644.2716103191507,692.2295407313342,119,residential,0.621485,27.205,59.479,1,Concerned
30.9896873573,77.0604,SOLAN,KANDAGHAT,1129,11.699005,218.65982,18.0,1021.7661677967833,0.0,318.1882632595613,37,forest,0.24458204,32.197,70.464,1,Concerned
31.1480084785,76.9665,SOLAN,ARKI,1124,15.793688,59.036243,24.0,265.5683690482417,904.3737325524908,2932.4626343494187,2,residential,0.46844503,32.704,71.527,1,Concerned
31.108434813,77.758,SHIMLA,JUBBAL,1620,20.680674,43.264297,32.0,42.998669744406385,2552.749292381188,541.2800207901371,0,forest,0.3556811,28.054,61.396,1,Concerned
32.2522231876,76.2604,KANGRA,DHARMSHALA,1491,19.544632,239.93143,33.0,1389.6422061254907,3631.3152293403427,614.4059781256811,0,forest,0.3029564,34.019,74.359,1,Concerned
30.5018020188,77.673,SIRMAUR,PAONTA SAHIB,471,11.055074,24.443954,18.0,287.14880093916315,4962.437106109984,192.25923500371294,0,forest,0.32992262,32.082,70.255,1,Concerned
32.6533267738,76.0294,CHAMBA,CHAMBA,779,11.871018,337.38013,18.0,128.86807915146335,4247.683830357117,375.902710748618,0,forest,0.1421467,27.883,60.881,1,Concerned
31.1261992328,76.9649,SOLAN,ARKI,1082,13.864537,121.6075,17.0,37.676810859103995,1496.0657448847057,1901.0563006221682,0,residential,0.14187643,32.704,71.527,1,Concerned
30.6035434575,77.6835,SIRMAUR,KAMRAU,1711,19.203424,201.80142,26.0,16.1065946838741,57.69140297600865,1136.5687091094926,4,residential,0.5645072,32.082,70.255,1,Concerned
31.4518542713,77.5408,KULLU,NERMAND,1506,23.941319,79.50852,30.0,376.37024728205785,4712.742538924264,352.10902043294675,0,forest,0.52689797,23.856,52.159,1,Concerned
32.1004582647,76.2619,KANGRA,KANGRA,623,7.4273915,277.12503,12.0,448.60522011846246,623.5964099058385,188.0587711187968,7,forest,0.38599107,35.083,76.743,1,Concerned
32.0037416302,76.1677,KANGRA,DERA GOPIPUR,555,18.83441,58.570435,29.0,383.98548837333,1194.2584940364952,943.3006713718809,0,forest,0.24424203,35.083,76.743,1,Concerned
31.5474531738,77.8842,KINNAUR,NICHAR,1960,8.673249,327.99463,29.0,222.27974421671442,3032.4340825247878,307.066110007151,0,forest,0.6296774,27.205,59.479,1,Concerned
30.8494906254,77.1439,SIRMAUR,PACHHAD,1335,18.025246,153.43495,24.0,357.44421108187964,1256.3079794691569,967.2442415237853,0,forest,0.48289156,28.054,61.396,1,Concerned
31.3159744611,77.8857,SHIMLA,CHIRGAON,2297,29.305368,221.49648,51.0,31.845962122177546,4388.9021051547215,152.99436327661851,0,forest,0.5383042,27.205,59.479,1,Concerned
31.0895856773,76.9039,SOLAN,ARKI,923,14.532263,266.42368,19.0,32.380204139804704,2082.2624832238857,1293.21923318688,0,forest,0.6423562,32.197,70.464,1,Concerned
31.96022955,76.7748,MANDI,JOGINDAR NAGAR,917,16.132545,243.43497,23.0,46.63369267939391,2306.513290502299,72.47101313170174,0,forest,0.58541065,31.966,69.861,1,Concerned
31.2541673203,76.8938,SOLAN,ARKI,1026,19.279936,146.30992,32.0,737.7517003299071,1400.06450384412,480.4382933082081,0,residential,0.48644623,32.704,71.527,1,Concerned
31.2938664457,77.4227,SHIMLA,KUMHARSAIN,1874,29.507082,0.0,38.0,4.586918013149043,3639.431258366158,60.374874282678185,0,forest,0.37079698,23.856,52.159,1,Concerned
30.8196643747,77.6557,SHIMLA,KUPVI,1770,25.240166,185.90616,30.0,173.02406985881237,4893.935045403943,1269.8901429979821,0,forest,0.54780203,28.054,61.396,1,Concerned
31.1491870653,76.9935,SOLAN,ARKI,1180,21.359993,352.87497,30.0,78.79393058363942,2443.761135264526,686.3807574392285,0,residential,0.6107383,32.704,71.527,1,Concerned
31.61526185,77.041,MANDI,CHACHYOT,1179,13.633476,180.00002,30.0,242.02946161366174,3573.566614938244,9.66168518249167,0,forest,0.4302949,32.704,71.527,1,Concerned
31.2656075473,77.5535,SHIMLA,NANKHARI,2234,26.187,9.462321,41.0,769.2252529056741,2561.7099026202104,583.9180722928666,0,forest,0.4934367,23.856,52.159,1,Concerned
32.7415153775,76.0059,CHAMBA,SAL@NI,1681,26.223751,113.198586,46.0,446.30036867149755,4135.052602359391,767.5209446881012,0,forest,0.7364168,27.883,60.881,1,Concerned
32.6252827259,76.0069,CHAMBA,SAL@NI,852,14.613225,119.74487,21.0,16.711235189825892,3003.97074180993,531.4025966073202,0,forest,0.28747603,27.883,60.881,1,Concerned
31.1072362872,77.6451,SHIMLA,JUBBAL,2226,19.969454,147.72435,38.0,50.61353526518959,1643.0857216248412,101.17719799331292,0,forest,0.46495464,28.054,61.396,1,Concerned
30.8241783302,77.6553,SHIMLA,KUPVI,1899,15.596043,190.008,18.0,24.50642672644763,5395.992263645877,1278.7723040898636,0,forest,0.31358597,28.054,61.396,1,Concerned
31.7594039,76.9163,MANDI,KOTLI,1308,23.338205,102.994606,34.0,9.346776756930796,2065.3922560271085,1505.3797864315345,0,forest,0.36618942,31.966,69.861,1,Concerned
31.2930829478,77.6968,SHIMLA,ROHRU,2188,13.427522,241.69925,22.0,48.966063341328955,1823.3915656407487,66.14977994332227,0,forest,0.50488454,23.856,52.159,1,Concerned
31.70771237,76.6984,MANDI,SARKAGHAT,1103,15.964207,42.70939,30.0,548.9727104770816,1025.9337972270478,1854.6588958063787,1,forest,0.70740473,31.966,69.861,1,Concerned
31.64353041,76.8385,MANDI,BALH,1472,27.908485,301.26373,42.0,1.9113625810228598,854.1318303462241,1490.0159370789565,8,forest,0.6229508,31.966,69.861,1,Concerned
30.8350877854,76.9985,SOLAN,KASAULI,1017,18.435541,309.09387,19.0,16.936940986039367,2797.3771761037356,530.9031989955572,0,forest,0.29117587,32.197,70.464,1,Concerned
31.2592670563,77.9843,SHIMLA,CHIRGAON,2355,19.279936,146.30992,31.0,99.08029132252456,295.61703471342116,291.05498085682973,2,forest,0.5535693,27.205,59.479,1,Concerned
30.9003246813,77.1642,SOLAN,SOLAN,1655,20.887669,36.38435,30.0,600.3076972780447,1718.2677815545194,1757.287406864346,0,forest,0.2024415,28.054,61.396,1,Concerned
30.9490205939,77.3593,SIRMAUR,RANHOT,1858,26.333515,218.3675,44.0,38.48287424634417,1596.5416570293403,1197.8157992895328,0,forest,0.18860061,28.054,61.396,1,Concerned
31.205608678,77.6321,SHIMLA,ROHRU,2161,22.200481,213.69008,32.0,194.77274882775959,1899.87540040797,470.33136986775435,0,residential,0.60210973,23.856,52.159,1,Concerned
31.90070849,76.95,MANDI,PADHAR,1393,22.263288,170.90971,26.0,0.1066731316788794,1140.3979462833113,79.21778919836954,1,forest,0.31417832,31.966,69.861,1,Concerned
31.6099846422,76.6917,HAMIRPUR,BHORANJ,804,7.0202885,156.80139,11.0,233.74424634656003,3302.7455471571116,404.7990481392983,0,forest,0.48500454,32.704,71.527,1,Concerned
31.3983399622,77.5162,KULLU,NERMAND,1898,27.831003,40.030254,45.0,9.71256359646658,3439.9441547524098,236.34753016947852,0,forest,0.37311286,23.856,52.159,1,Concerned
31.5578179112,77.9735,KINNAUR,NICHAR,2002,21.688684,333.43494,31.0,583.028124306688,723.0805787691426,535.7046646938502,2,forest,0.5896309,27.205,59.479,1,Concerned
31.1910572834,77.4263,SHIMLA,THEOG,2233,31.532993,108.434944,42.0,29.31800698487719,2475.010604611891,1295.9607337277537,0,forest,0.53846157,23.856,52.159,1,Concerned
30.828448918,77.1354,SIRMAUR,PACHHAD,1256,24.039658,46.468796,34.0,1429.3279832849626,1379.5677709504466,923.7922864379645,0,forest,0.50792813,28.054,61.396,1,Concerned
31.1562228424,77.2308,SHIMLA,SHIMLA,1511,26.634605,110.77225,44.0,125.81363587240666,1853.384917474458,962.5081165017322,0,forest,0.4771734,23.856,52.159,1,Concerned
31.2232473186,76.9123,SOLAN,ARKI,1162,20.55861,262.5686,26.0,275.6717736601673,1080.1886793264762,542.284006316608,1,forest,0.4673411,32.704,71.527,1,Concerned
32.4317017302,76.0405,CHAMBA,BHATTIYAT,1518,18.775278,205.34618,24.0,411.7928652016893,2571.9551931429824,817.8364125211169,0,forest,0.35883906,34.019,74.359,1,Concerned
31.8784379838,77.0959,KULLU,BHUNTAR,1718,18.83441,264.5597,25.0,310.6297724202519,4427.983979860533,523.39488362823,0,forest,0.5820012,31.966,69.861,1,Concerned
31.7015798518,77.3192,KULLU,BANJAR,1776,19.52588,245.77226,30.0,104.24610385775571,643.4297258849002,158.24653595119176,1,forest,0.6737235,21.894,47.828,1,Concerned
31.88242483,76.9564,MANDI,PADHAR,1502,21.359993,240.25513,32.0,156.28406211078286,659.7544793796731,530.3426493205147,1,forest,0.55982053,31.966,69.861,1,Concerned
31.71833994,77.0803,MANDI,BALICHAUKI,1355,26.52685,114.904755,43.0,366.709608819244,4354.965132165876,445.5025652235744,0,forest,0.38073555,31.966,69.861,1,Concerned
31.8770629005,77.1187,KULLU,BHUNTAR,1925,31.970552,106.55707,48.0,176.3086419907268,2435.72081799755,871.7248572432786,0,forest,0.3808442,31.966,69.861,1,Concerned
30.6477624081,77.4069,SIRMAUR,DADAHU,1142,18.025246,243.43497,27.0,771.7055144681475,5140.692658607519,1039.5823009020078,0,forest,0.29455823,28.054,61.396,1,Concerned
30.9728632312,77.0071,SOLAN,SOLAN,1027,19.749323,262.23483,29.0,480.40286251776985,1265.0678220576651,37.20351712313257,0,forest,0.6745796,32.197,70.464,1,Concerned
30.9588661776,77.1181,SOLAN,KANDAGHAT,1332,26.538858,330.9454,45.0,210.66627610802132,1006.1822350615997,604.7316483732981,1,forest,0.74288297,32.197,70.464,1,Concerned
32.2514691813,76.1907,KANGRA,SHAHPUR,1105,18.775278,177.27368,25.0,544.9012316910535,3918.3611536761987,630.9574826576645,0,forest,0.5255319,34.019,74.359,1,Concerned
32.0406022218,76.7413,KANGRA,BAIJNATH,1580,17.666895,156.0375,27.0,32.17427119889549,505.81445858330204,185.63786019764586,2,residential,0.6800948,31.966,69.861,1,Concerned
31.5076006209,77.6603,KULLU,NERMAND,1551,25.751991,193.57045,42.0,179.74706683395436,3845.2614042469745,66.178488231109,0,forest,0.49269682,23.856,52.159,1,Concerned
31.64581898,76.798,MANDI,SARKAGHAT,1292,11.559339,251.56506,16.0,454.2035848819637,648.5575020352018,650.4695386863434,1,forest,0.26585695,31.966,69.861,1,Concerned
30.6225862577,77.4892,SIRMAUR,RENUKA,1372,21.475834,350.5377,29.0,30.475550158693174,2961.8305102907543,1508.7089112379404,0,forest,0.5785159,32.082,70.255,1,Concerned
31.0739054129,77.3916,SHIMLA,THEOG,1308,14.852997,37.568592,20.0,81.74991710434624,733.8684521062947,130.39230734893115,1,forest,0.7004806,28.054,61.396,1,Concerned
32.2753908408,76.2026,KANGRA,SHAHPUR,1292,12.880515,98.1301,17.0,28.631995957015295,3581.0465404579695,293.7810788859984,0,forest,0.50345474,34.019,74.359,1,Concerned
31.0140185641,76.9141,SOLAN,KRISHANGARH,1120,14.532263,93.57633,21.0,154.4957345439368,1114.0341282007973,2624.518260649538,0,forest,0.46487197,32.197,70.464,1,Concerned
31.2203603585,76.7287,SOLAN,NALAGARH,1167,14.746999,222.51045,23.0,9.287760441241124,1550.0248033459782,2720.5252920387475,0,forest,0.25510204,32.704,71.527,1,Concerned
31.1836345909,77.0276,SHIMLA,SHIMLA,1445,18.128937,237.09477,28.0,9.561925219245252,2.9036993696617914,1495.1014268290123,376,forest,0.27411765,32.704,71.527,1,Concerned
31.8676867652,76.4912,KANGRA,JAISINGHPUR,606,19.52588,204.22775,22.0,344.49671318756447,1917.3897142976234,302.7547536977806,0,forest,0.4885135,35.083,76.743,1,Concerned
32.5152932666,75.9722,CHAMBA,DALHOUSIE,1794,30.097866,337.0113,42.0,53.10464139479129,1909.972093389219,346.74083444563934,0,forest,0.6566357,34.019,74.359,1,Concerned
31.78587419,76.8662,MANDI,KOTLI,1280,14.091218,75.06857,19.0,53.563890492035334,2743.3449068189025,679.9827298213993,0,forest,0.39343318,31.966,69.861,1,Concerned
31.6049647182,77.3162,KULLU,BANJAR,2277,23.599482,231.00902,35.0,211.54702966207006,4065.874006742692,1185.3716465504372,0,forest,0.38362843,23.856,52.159,1,Concerned
31.4715353011,77.5201,KULLU,NERMAND,1839,28.68503,161.02959,38.0,404.6649361688609,5955.381686594948,763.6572669749296,0,forest,0.54557824,23.856,52.159,1,Concerned
32.211460311,76.3279,KANGRA,DHARMSHALA,1234,13.126847,146.30992,17.0,46.17866780526769,0.9652963929756113,68.0267980641659,1331,farmland,0.37297678,34.019,74.359,1,Concerned
31.62658782,76.8832,MANDI,BALH,908,19.969454,57.72435,33.0,186.13711595095052,3332.464755345306,2624.442721227736,0,forest,0.41969782,31.966,69.861,1,Concerned
31.4904788081,77.4271,KULLU,ANI,2197,12.692188,201.03752,20.0,136.09025154532017,4144.455572710689,1448.7296737916463,0,forest,0.6343531,23.856,52.159,1,Concerned
32.6236544685,75.9921,CHAMBA,SAL@NI,1313,31.532993,198.43495,38.0,325.58763171505916,1981.5516543918159,1322.2237352869356,0,forest,0.40864715,34.019,74.359,1,Concerned
31.4254389401,77.6574,SHIMLA,RAMPUR,2093,21.769773,238.24054,33.0,245.2056663382219,2958.689058263037,1139.9774993404926,0,forest,0.66016716,23.856,52.159,1,Concerned
31.76644297,76.7731,MANDI,DHARAMPUR,1069,13.633476,53.1301,21.0,406.2234243060354,4276.701727273159,270.68941988499006,0,residential,0.36358315,31.966,69.861,1,Concerned
30.8614902512,77.2617,SIRMAUR,R AJGARH,1904,17.941746,87.13759,26.0,1103.1644808068227,3764.461351599392,2483.22771713068,0,forest,0.16694386,28.054,61.396,1,Concerned
30.9795759828,77.2306,SHIMLA,SHIMLA,1539,26.634605,178.15237,31.0,5.1276513147137655,2351.901245985653,154.62360774184125,0,nature_reserve,0.59827536,28.054,61.396,1,Concerned
31.2624674216,77.8225,SHIMLA,CHIRGAON,1993,12.786745,265.9144,18.0,6.142996557343354,2859.8524961840153,398.85244359364344,0,forest,0.4698795,23.856,52.159,1,Concerned
31.0022143103,77.6693,SHIMLA,NERUA,1997,23.48389,45.0,33.0,273.1438043798046,1876.2334800893468,799.6754661759752,0,forest,0.7182883,28.054,61.396,1,Concerned
31.4452404667,77.5255,KULLU,NERMAND,1401,22.756866,207.55283,39.0,296.87388382165955,5513.25262807111,30.51977492869846,0,forest,0.7050306,23.856,52.159,1,Concerned
31.74913356,77.1954,MANDI,AUT,1355,10.247346,79.695145,22.0,26.104678368650376,1735.2537645810557,319.87425648078937,0,forest,0.63382685,21.894,47.828,1,Concerned
31.4035679935,77.5206,KULLU,NERMAND,1954,31.327753,196.99084,43.0,15.2102066223551,4055.8886274335036,447.7942986870361,0,forest,0.5653212,23.856,52.159,1,Concerned
31.69991265,77.256,MANDI,BALICHAUKI,1344,20.663298,59.03624,31.0,27.56163797049169,2427.318681534565,638.1041976855571,0,forest,0.62816,21.894,47.828,1,Concerned
30.9963532992,77.6098,SHIMLA,CHAUPAL,2125,25.939844,111.44773,36.0,1181.4811270755597,5504.6009659127885,1001.6098709521331,0,forest,0.63443965,28.054,61.396,1,Concerned
31.9130457755,76.5499,KANGRA,JAISINGHPUR,685,14.1751375,320.19443,25.0,0.5291743232515359,1697.7301162452209,154.95498463154044,0,forest,0.42420813,35.083,76.743,1,Concerned
31.1329302712,77.0411,SHIMLA,SHIMLA,1325,7.918813,144.46231,13.0,17.771539849732,2.964363794043653,1299.169309222911,278,residential,0.10787172,32.704,71.527,1,Concerned
31.4553698748,76.4167,UNA,BANG>NA,762,17.166952,83.99099,21.0,99.16149326911322,7983.139208960175,3512.8850465674236,0,forest,0.35797065,33.13,72.516,1,Concerned
31.5550263369,77.571,KULLU,NERMAND,1988,27.764296,317.48956,53.0,321.86381962399844,7909.902902677187,114.96353317419963,0,forest,0.75433755,23.856,52.159,1,Concerned
32.2463646203,76.345,KANGRA,DHARMSHALA,2186,20.680674,226.7357,31.0,0.6895759696028008,524.1056469911422,443.2041029993041,25,forest,0.39759544,34.019,74.359,1,Concerned
