lat,lon,District,TEHSIL,elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,landuse_type,ndvi,rainfall_7day,rainfall_15day,label,Exposure
31.4688018209,78.1783,KINNAUR,SANGLA,2243,25.214146,105.9454,39.0,42.261373157229706,1920.882050615471,335.6463446218495,0,forest,0.38516006,27.205,59.479,1,Concerned
31.1922182171,77.0286,SHIMLA,SHIMLA,1370,20.887669,53.615646,30.0,45.49532939612449,20.5178259036316,2195.569408860703,339,residential,0.55402696,32.704,71.527,1,Concerned
30.905688592,77.0943,SOLAN,SOLAN,1454,10.445859,164.74489,17.0,142.7048930477124,341.8030321207069,34.336122448962314,14,forest,0.10667077,32.197,70.464,1,Concerned
31.0479652461,77.1035,SHIMLA,SHIMLA,1444,25.122746,223.60281,34.0,23.089090846483657,386.6945166935019,2171.0237044548135,30,forest,0.68039536,32.197,70.464,1,Concerned
31.1478420846,77.1542,SHIMLA,SHIMLA,1860,28.29054,237.26477,40.0,8.510437105355594,751.9666301221772,901.7614141087945,3,forest,0.4101195,23.856,52.159,1,Concerned
31.87067625,76.9101,MANDI,PADHAR,1102,15.344671,225.0,23.0,502.1889682273565,1041.6856924219471,280.33877640174705,1,forest,0.44441605,31.966,69.861,1,Concerned
30.9028108022,77.7776,SHIMLA,NERUA,2391,18.932432,135.0,34.0,232.3547366510269,3407.8448397909706,2148.834623178397,0,forest,0.44949028,28.054,61.396,1,Concerned
31.4689002514,78.1776,KINNAUR,SANGLA,2285,25.523663,118.30076,41.0,109.3944638795332,1872.5635577326198,369.4322545323043,0,forest,0.40791786,27.205,59.479,1,Concerned
31.95316958,76.8889,MANDI,PADHAR,1938,26.812637,97.35238,63.0,202.45637003894274,1527.1271972599563,810.8009819220943,0,forest,0.37715694,31.966,69.861,1,Concerned
31.4847722387,78.1709,KINNAUR,SANGLA,2420,31.961916,121.2184,57.0,91.00430813352224,508.86935355277967,580.346370983843,1,forest,0.47199157,27.205,59.479,1,Concerned
31.60930174,77.2859,MANDI,BALICHAUKI,2350,25.536432,156.0375,34.0,114.26405443593242,4653.422244066876,373.4999575108424,0,forest,0.5889754,23.856,52.159,1,Concerned
31.447165546,77.5516,KULLU,NERMAND,1227,18.77528,115.346176,29.0,4.076679394439529,3614.6169335598956,327.33732707680434,0,residential,0.39281002,23.856,52.159,1,Concerned
31.1371758425,77.0708,SHIMLA,SHIMLA,1490,24.576769,171.8699,32.0,51.299371114039594,1.98231493029603,2592.85266485937,191,forest,0.39776537,32.704,71.527,1,Concerned
31.2713696323,77.5482,SHIMLA,NANKHARI,1764,23.294239,304.28687,36.0,25.81245632864933,1770.9721887746118,45.91905212362401,0,forest,0.6481681,23.856,52.159,1,Concerned
31.7667042606,76.2218,KANGRA,RAKAR,763,11.453349,28.61046,14.0,95.4252719371642,4601.917449424412,4700.463630031675,0,forest,0.39205155,35.083,76.743,1,Concerned
31.62920675,76.8314,MANDI,BALH,1313,13.516232,19.653824,20.0,144.78032114189298,252.3968944036101,267.15348602049414,23,farmland,0.3024182,31.966,69.861,1,Concerned
31.3574834489,77.5471,SHIMLA,RAMPUR,1414,22.247612,288.43494,28.0,129.43307052754565,1616.3399884165249,608.6555965818204,0,residential,0.32819623,23.856,52.159,1,Concerned
30.8818780313,77.2834,SIRMAUR,RANHOT,1204,22.01053,216.8699,36.0,138.5473678064265,2811.856314684289,161.36127432298002,0,forest,0.46649715,28.054,61.396,1,Concerned
31.2332379157,77.8326,SHIMLA,CHIRGAON,2002,20.680676,279.8658,23.0,267.02751854676086,620.7514061407724,608.0494100047762,1,forest,0.627075,23.856,52.159,1,Concerned
31.627569935,76.5614,HAMIRPUR,HAMIRPUR,804,5.226249,135.0,7.0,26.25985793428625,41.91478315299878,373.5840822241803,2,forest,0.2987859,35.083,76.743,1,Concerned
30.9697162972,77.5984,SHIMLA,CHAUPAL,1792,26.848013,63.434948,46.0,510.0086463148711,2632.861636972335,627.9538506109367,0,forest,0.66337126,28.054,61.396,1,Concerned
31.92168393,76.7063,MANDI,LAD BHAROL,762,9.230024,84.289406,15.0,127.38803118678422,4991.357737295337,1083.3955902696887,0,forest,0.5192034,31.966,69.861,1,Concerned
30.9883274728,77.5176,SHIMLA,CHAUPAL,2198,27.908487,167.66092,39.0,421.2846249825998,5270.1893070246315,388.22593411536593,0,forest,0.2157444,28.054,61.396,1,Concerned
31.71135207,77.0675,MANDI,BALICHAUKI,1561,35.521034,193.09189,61.0,1184.4270829423533,4200.452780176299,725.3034972971707,0,forest,0.45358756,31.966,69.861,1,Concerned
31.4079479896,77.394,KULLU,ANI,1408,27.047045,349.04593,37.0,645.3981875615382,1800.3417668086927,845.5235635611102,0,forest,0.6591782,23.856,52.159,1,Concerned
31.2233235145,76.728,SOLAN,NALAGARH,1200,17.430038,214.50853,27.0,177.04366314856225,1254.177890218417,2691.995059332731,1,forest,0.45574492,32.704,71.527,1,Concerned
31.074341315,77.0302,SOLAN,KANDAGHAT,1225,22.153212,6.8427734,26.0,17.592167264963766,347.2081226028891,1107.7404722673903,60,residential,0.44229677,32.197,70.464,1,Concerned
31.2117161277,77.1073,SHIMLA,SUNI,1115,19.525883,24.227745,29.0,255.61258039891268,2726.4792459958853,290.56317740911135,0,forest,0.31522635,32.704,71.527,1,Concerned
32.02442094,76.7029,MANDI,JOGINDAR NAGAR,1291,6.7137594,15.945395,12.0,4.523075719969666,365.9854923193359,212.26518761079112,4,residential,0.41805434,31.966,69.861,1,Concerned
31.4371629336,77.737,SHIMLA,RAMPUR,2325,21.359995,187.12502,28.0,36.740963999825496,3843.480735198945,454.6091175101579,0,forest,0.5247939,23.856,52.159,1,Concerned
32.0560222821,76.6513,KANGRA,BAIJNATH,1046,18.971455,318.8141,25.0,8.641723813488946,371.04675758530186,110.66923014371494,4,residential,0.507254,31.966,69.861,1,Concerned
32.4867305866,75.9438,CHAMBA,BHATTIYAT,1172,27.27815,318.8141,47.0,422.1991055460887,750.7130493292657,157.2713549592819,3,forest,0.6701168,34.019,74.359,1,Concerned
31.6417940571,76.5568,HAMIRPUR,HAMIRPUR,794,11.165251,304.99203,25.0,117.74065579578756,551.4846813727157,848.4666516221578,2,forest,0.49073282,35.083,76.743,1,Concerned
31.4371098458,77.7378,SHIMLA,RAMPUR,2329,18.932432,171.8699,26.0,37.522905506263314,3866.8737389734433,431.38525886905103,0,forest,0.3675535,23.856,52.159,1,Concerned
32.4449030433,75.9678,CHAMBA,BHATTIYAT,1274,11.310314,104.03625,15.0,51.339978589994054,2453.137085435614,1028.4803919892488,0,forest,0.41382432,34.019,74.359,1,Concerned
31.71742612,76.7591,MANDI,SARKAGHAT,1114,23.131971,60.524113,35.0,953.4069711012111,2716.6304000129567,725.2279090033361,0,residential,0.6765286,31.966,69.861,1,Concerned
31.9528031124,77.119,KULLU,KULLU,1350,15.445809,290.55603,22.0,5.441050202389588,681.3570635867587,494.67459693932864,35,residential,0.44884288,31.966,69.861,1,Concerned
32.2379007825,76.0444,KANGRA,JAWALI,533,5.3861623,120.96375,8.0,20.104520608808873,53.39392040195578,117.52692374016799,3,recreation_ground,0.248671,34.019,74.359,1,Concerned
31.0394155375,76.8074,SOLAN,BADDI,1017,7.9188137,234.46233,15.0,165.2553991957928,2861.2463067757058,4873.243471863748,0,forest,0.45410627,32.197,70.464,1,Concerned
30.9130662116,77.5243,SHIMLA,CHAUPAL,2040,24.536083,157.0679,39.0,8.082640777782938,1138.6468889208825,150.45352330078,2,forest,0.65023774,28.054,61.396,1,Concerned
31.71193522,76.96,MANDI,BALICHAUKI,920,24.481678,263.8845,33.0,5.707546992582943,1271.7880425959804,953.4268111022086,0,forest,0.7133392,31.966,69.861,1,Concerned
32.1633398741,76.4425,KANGRA,DHARMSHALA,1333,6.7137594,195.94539,14.0,274.05061397191537,1590.8326448887117,162.55919858391584,0,residential,0.5589124,34.019,74.359,1,Concerned
31.209369107,77.0066,SOLAN,ARKI,922,13.035095,335.22485,16.0,146.48816689213092,232.3173672593675,8.792117878542209,93,forest,0.68782264,32.704,71.527,1,Concerned
32.667144544,76.0458,CHAMBA,CHAMBA,1087,34.487907,333.43494,52.0,376.795345893445,3818.5574586794983,638.90040046925,0,forest,0.5221546,27.883,60.881,1,Concerned
31.75105076,76.9559,MANDI,BALICHAUKI,1159,12.880515,45.0,23.0,8.312673771157359,3510.606620849253,1428.61066886684,0,forest,0.70867515,31.966,69.861,1,Concerned
32.1695619865,76.4039,KANGRA,DHARMSHALA,1181,17.794418,220.91438,26.0,264.94542650770586,296.345390032816,369.55598863577654,14,farmland,0.6513823,34.019,74.359,1,Concerned
30.955757659,77.5373,SHIMLA,CHAUPAL,2190,30.136513,192.875,47.0,759.9044761566804,4934.664745265287,566.5001953587984,0,forest,0.5655967,28.054,61.396,1,Concerned
30.8601673288,77.1614,SOLAN,SOLAN,1221,11.905088,212.47119,18.0,122.56968506586605,2714.0666883337262,1787.346541334291,0,forest,0.7152386,28.054,61.396,1,Concerned
31.0293741167,77.4058,SHIMLA,THEOG,2039,19.450644,164.05461,27.0,74.20188937082642,3338.9298159376017,1929.7239734043899,0,forest,0.3984729,28.054,61.396,1,Concerned
31.4773613382,77.5629,KULLU,NERMAND,1443,19.749327,215.83765,30.0,66.42095213570623,1836.6895515247816,446.2538074509719,0,residential,0.5323576,23.856,52.159,1,Concerned
31.5141739668,77.3362,KULLU,ANI,2322,34.188885,231.76617,55.0,67.7646663034251,2766.6729437976687,203.49124869484928,0,forest,0.5739077,23.856,52.159,1,Concerned
31.2988777535,77.4943,SHIMLA,KUMHARSAIN,2416,22.862799,265.6013,33.0,54.840067063181706,2093.851125375169,608.5207322580535,0,forest,0.7066478,23.856,52.159,1,Concerned
31.78261409,76.9332,MANDI,BALICHAUKI,950,17.941746,177.13759,21.0,350.73050892211967,2533.232499840901,802.2606114921125,0,forest,0.3386537,31.966,69.861,1,Concerned
31.108516458,77.1665,SHIMLA,SHIMLA,2130,16.25149,3.17983,24.0,42.714530076916624,0.0,1157.4477116757182,1999,residential,0.3659902,28.054,61.396,1,Concerned
31.74619825,76.856,MANDI,KOTLI,1311,14.984246,25.016893,25.0,338.5380942639521,1791.6542574072007,790.3044124264129,0,forest,0.6705585,31.966,69.861,1,Concerned
31.2785453695,77.4853,SHIMLA,KUMHARSAIN,2127,20.973091,242.35402,32.0,210.83950987662115,3420.233355445987,599.7094119279438,0,forest,0.39406848,23.856,52.159,1,Concerned
32.0984418448,76.2984,KANGRA,NAGROTA BAGWAN,702,19.60074,219.47246,29.0,29.623557548495842,113.58925146274886,132.55049548425012,1,forest,0.12272109,35.083,76.743,1,Concerned
31.9778854452,77.1972,KULLU,BHUNTAR,1709,21.623505,168.2317,31.0,144.71003315529637,685.4232129097752,521.5728263386262,26,heath,0.6950519,21.894,47.828,1,Concerned
30.5582853055,77.2802,SIRMAUR,NAHAN,868,24.481678,186.11551,29.0,439.67912381072887,428.5840671164149,2933.7810445287073,6,forest,0.23239732,32.082,70.255,1,Concerned
32.6096385148,75.9489,CHAMBA,SAL@NI,1278,27.831003,319.96973,42.0,10.553148067618444,2031.214237220572,1452.937732929121,0,forest,0.37394565,34.019,74.359,1,Concerned
31.76731956,76.9481,MANDI,BALICHAUKI,998,19.525883,133.15239,34.0,398.1595140517491,3397.244335946183,1060.2201827506299,0,forest,0.39583856,31.966,69.861,1,Concerned
31.77286275,76.8859,MANDI,KOTLI,979,22.01053,106.26021,26.0,31.71185545621618,1955.04480954245,1876.8732501490983,0,forest,0.3849125,31.966,69.861,1,Concerned
30.9642604605,77.6048,SHIMLA,CHAUPAL,1686,16.89874,64.798874,23.0,230.56048472151738,2423.8279643225383,445.1146740588925,0,forest,0.37729785,28.054,61.396,1,Concerned
31.2104542932,77.8105,SHIMLA,CHIRGAON,1702,16.25149,19.440035,26.0,157.2685003587694,1446.5059916258392,299.9157437424983,0,forest,0.7562811,23.856,52.159,1,Concerned
31.5548220895,77.9675,KINNAUR,NICHAR,2128,26.526852,24.904768,41.0,871.3222203565143,1072.4821519257164,1027.9694932734535,0,forest,0.71396345,27.205,59.479,1,Concerned
32.5119726944,77.0229,LAHUL & SPITI,LAHUL,3254,24.69821,169.87534,35.0,39.93547173361365,156.00514862166727,102.04905225591045,33,retail,0.2034492,28.355,61.923,1,Concerned
31.6003385984,77.4809,KULLU,BANJAR,2029,14.341259,304.69516,22.0,36.553339819886986,2933.2445166109824,44.316088121958934,0,forest,0.33503056,23.856,52.159,1,Concerned
30.5215050725,77.7789,SIRMAUR,PAONTA SAHIB,651,23.483892,225.0,36.0,272.6225237289649,2452.539674382532,1859.2406546854074,0,forest,0.43859223,32.082,70.255,1,Concerned
30.8931703996,77.2457,SIRMAUR,R AJGARH,999,16.25149,213.69006,32.0,151.99793054324311,4010.6373701161906,68.79276797974934,0,forest,0.6555633,28.054,61.396,1,Concerned
31.2444383333,77.8706,SHIMLA,CHIRGAON,2075,17.666897,66.03751,24.0,137.74473897361892,662.0038134139011,492.1782563943208,4,forest,0.69218665,23.856,52.159,1,Concerned
30.8910880726,77.1204,SOLAN,SOLAN,1682,26.634605,178.15239,32.0,502.69999190355827,2072.751137320462,1715.4862525483795,0,forest,0.29399532,32.197,70.464,1,Concerned
30.6661342585,77.4545,SIRMAUR,RENUKA,1063,15.54616,144.46233,38.0,407.8205496337137,2125.682419703742,106.2834331585112,0,forest,0.46207684,28.054,61.396,1,Concerned
31.1940282965,76.7858,SOLAN,RAMSHAHR,533,11.699005,51.34019,18.0,494.5848566510905,3368.0107656238147,61.56582984474873,0,forest,0.3621421,32.704,71.527,1,Concerned
31.81449108,77.1278,MANDI,AUT,2091,22.756866,117.55281,30.0,790.3598672435459,1409.4701321131572,1361.460455657121,0,forest,0.50328577,21.894,47.828,1,Concerned
31.70510717,77.0536,MANDI,BALICHAUKI,1253,19.450644,254.05461,25.0,1268.7800441422069,3176.072688445988,592.5229104920974,0,residential,0.24864331,31.966,69.861,1,Concerned
32.0363167475,77.1258,KULLU,KULLU,1372,6.5226655,98.130104,9.0,30.50367720886037,242.5708319247263,589.7137786428759,462,forest,0.6213359,21.894,47.828,1,Concerned
31.3212322638,77.4897,SHIMLA,KUMHARSAIN,2139,24.19298,210.25644,37.0,133.38867496701894,403.94599422899404,962.3755554199145,1,forest,0.44370204,23.856,52.159,1,Concerned
32.4336274299,76.0223,CHAMBA,BHATTIYAT,1108,18.252373,191.30994,29.0,44.44521679144472,959.4067417791581,482.171337954549,2,forest,0.26352128,34.019,74.359,1,Concerned
32.7202141549,76.028,CHAMBA,SAL@NI,1693,22.403688,168.69006,36.0,43.11634634162921,2279.2168105250794,305.8475763486239,0,forest,0.6919728,27.883,60.881,1,Concerned
32.7459640221,76.0601,CHAMBA,SAL@NI,1570,31.62144,209.93152,56.0,113.98716441866156,1551.186003339084,185.7049662501587,0,forest,0.2905497,27.883,60.881,1,Concerned
31.569606013,77.907,KINNAUR,NICHAR,2008,20.680676,226.7357,34.0,20.71428881381616,2103.4565274918923,597.925203107294,0,residential,0.50152594,27.205,59.479,1,Concerned
31.1654790756,76.8938,SOLAN,ARKI,1544,13.516232,227.72632,23.0,84.03657296048956,2754.225610672485,266.6759336211901,0,forest,0.24649407,32.704,71.527,1,Concerned
31.1885034907,76.6929,SOLAN,NALAGARH,674,6.6506934,123.69007,10.0,15.879053709624813,2374.891532892277,1622.2889453284295,0,forest,0.2662722,32.704,71.527,1,Concerned
31.0084905957,77.0459,SOLAN,KANDAGHAT,1350,24.413408,265.9144,30.0,120.27293663210129,2459.269081561841,1124.9989021455242,0,residential,0.35843053,32.197,70.464,1,Concerned
31.3560985163,77.6773,SHIMLA,RAMPUR,2566,23.512869,221.98721,35.0,357.81824544231364,1302.9407172681706,1161.5014428127265,0,forest,0.3493976,23.856,52.159,1,Concerned
30.804520438,77.5652,SHIMLA,KUPVI,1765,21.243273,286.92752,31.0,299.48937138344854,3540.612342215683,337.9478223864698,0,forest,0.36156675,28.054,61.396,1,Concerned
32.5536758729,76.1283,CHAMBA,CHAMBA,974,5.6173077,279.4623,12.0,1.6110860562728582,155.80689546020247,501.30656345076125,10,residential,0.13385354,34.019,74.359,1,Concerned
31.68295063,77.0494,MANDI,BALICHAUKI,838,14.532263,273.57632,17.0,349.343267684596,869.0686851759997,75.80656355278602,1,residential,0.6519735,31.966,69.861,1,Concerned
31.0794847777,77.0509,SOLAN,KANDAGHAT,1443,8.279925,90.0,14.0,47.57296364295715,184.39694168916196,2122.722777803918,123,residential,0.63350785,32.197,70.464,1,Concerned
32.4704055675,76.0085,CHAMBA,BHATTIYAT,1367,21.359995,262.87497,24.0,287.6256735457107,3238.8707457697,419.74940076619015,0,forest,0.24759857,34.019,74.359,1,Concerned
30.8758225978,77.3131,SIRMAUR,R AJGARH,1346,27.539967,150.25511,37.0,187.61980373801148,1699.104571264418,68.99921108709306,0,forest,0.61118376,28.054,61.396,1,Concerned
31.3848299636,77.4082,KULLU,ANI,1515,33.09701,330.25513,54.0,17.6281917540718,2950.298442758055,606.2475663163332,0,forest,0.6013752,23.856,52.159,1,Concerned
31.95121711,76.7807,MANDI,JOGINDAR NAGAR,887,11.699005,38.65981,15.0,210.11729970731622,1715.7946178587104,58.947037139706524,0,forest,0.5342995,31.966,69.861,1,Concerned
31.2692416903,77.4624,SHIMLA,KUMHARSAIN,2254,27.047045,79.04594,33.0,387.84639108299467,1478.5343493930795,927.5534706836979,0,forest,0.7111437,23.856,52.159,1,Concerned
32.3318072768,76.0577,CHAMBA,SIHUNTA,981,8.330166,173.6598,12.0,10.064543700641421,1489.0737788547217,539.7924587227806,0,residential,0.19921492,34.019,74.359,1,Concerned
31.2263668244,76.9544,SOLAN,ARKI,1575,33.55038,268.6028,46.0,170.44607286204135,1555.185602410947,1248.9436564666703,0,forest,0.5239942,32.704,71.527,1,Concerned
31.4897140038,77.6833,KULLU,NERMAND,1332,14.747,227.48955,27.0,157.3312315027643,985.4658318444823,239.8736263025349,1,residential,0.4812483,23.856,52.159,1,Concerned
30.9341837814,77.3593,SIRMAUR,RANHOT,1441,28.769102,13.626995,38.0,15.428800388069854,109.4370523358655,99.4966231812939,1,forest,0.51828164,28.054,61.396,1,Concerned
30.882106362,77.3345,SIRMAUR,R AJGARH,1638,17.624128,194.74356,23.0,222.98446161674102,477.23266837796865,268.5273187213817,5,forest,0.60728747,28.054,61.396,1,Concerned
32.5815130402,76.0638,CHAMBA,CHAMBA,1427,25.175037,333.43494,38.0,573.1973143481842,1917.0077926119275,703.2850583788248,0,forest,0.590132,34.019,74.359,1,Concerned
31.84891757,76.9091,MANDI,PADHAR,1337,19.749327,262.23483,28.0,96.11752924553905,1659.8009608224565,1703.7109573207865,0,forest,0.6169409,31.966,69.861,1,Concerned
31.2025531376,77.3475,SHIMLA,THEOG,2118,22.02645,87.70939,31.0,306.740081986787,3388.1807476319973,809.7490054345462,0,forest,0.38141912,23.856,52.159,1,Concerned
32.1355494196,77.1762,KULLU,KULLU,1704,14.091219,345.06857,20.0,41.72533578469025,15.107206536006247,1053.559672298235,70,forest,0.3786507,18.923,41.302,1,Concerned
31.3494911681,77.5512,SHIMLA,NANKHARI,1706,20.887669,216.38435,35.0,38.86150516407052,1881.1501115340097,875.9091622172721,0,forest,0.23557639,23.856,52.159,1,Concerned
30.9020838661,77.2692,SIRMAUR,RANHOT,1750,9.752994,131.18593,15.0,19.959305378282547,1553.7997384418786,587.4354690341626,0,forest,0.18230012,28.054,61.396,1,Concerned
32.2579491797,75.8751,KANGRA,NURPUR,483,3.9244454,315.0,7.0,63.120153599942824,3047.3649427565956,461.677355336585,0,forest,0.47929636,34.019,74.359,1,Concerned
31.1754548883,77.632,SHIMLA,ROHRU,2236,36.148167,62.300526,58.0,273.60880879399014,4405.100461371658,675.0393422507213,0,forest,0.7544903,23.856,52.159,1,Concerned
30.7838899479,77.1605,SIRMAUR,PACHHAD,1307,15.39534,93.36646,22.0,1674.1863366325704,4637.671108847432,167.68653645251936,0,forest,0.53082705,28.054,61.396,1,Concerned
31.62865474,76.8343,MANDI,BALH,1262,12.880515,98.130104,21.0,135.59412299418824,262.63581379044706,160.91334033792674,20,farmland,0.56959736,31.966,69.861,1,Concerned
31.70791727,76.9585,MANDI,BALICHAUKI,831,11.018079,94.76364,22.0,39.87843986948534,967.8013241074158,486.1577717035149,1,forest,0.71710026,31.966,69.861,1,Concerned
30.8497009907,77.7069,SHIMLA,NERUA,2219,6.7137594,254.05461,25.0,543.6662555104587,3115.1194128837615,1177.8450121962755,0,forest,0.5642779,28.054,61.396,1,Concerned
31.228867561,77.8251,SHIMLA,CHIRGAON,1760,24.96485,69.676865,33.0,46.03390441631866,863.134722343948,184.51637946691287,2,forest,0.54480183,23.856,52.159,1,Concerned
31.70493332,77.0549,MANDI,BALICHAUKI,1286,12.173819,192.99461,22.0,1338.1744134036126,3294.3580405921366,569.5866246055091,0,residential,0.30491447,31.966,69.861,1,Concerned
32.3337466627,77.1679,KULLU,MANALI,3147,20.680676,226.7357,33.0,198.10319670326083,1417.2879248804775,315.8006568701156,0,forest,0.5309872,18.923,41.302,1,Concerned
30.9560023233,77.6068,SHIMLA,CHAUPAL,1647,26.333517,38.367485,42.0,325.08854937942255,1991.5237967195476,376.0122193019202,0,forest,0.65076464,28.054,61.396,1,Concerned
30.7586190376,77.1553,SIRMAUR,PACHHAD,1715,19.068558,79.215706,25.0,110.66105281119874,5062.622544965564,96.88617562039147,0,forest,0.6943188,28.054,61.396,1,Concerned
30.5591093909,77.2893,SIRMAUR,NAHAN,888,9.3637085,281.30994,13.0,6.739363537985458,54.4522101042937,2995.242179618437,16,residential,0.03829055,32.082,70.255,1,Concerned
32.5559752456,76.1172,CHAMBA,CHAMBA,872,16.060663,38.157227,28.0,75.33484985832413,530.1518213927998,126.16126765013937,9,forest,0.44767898,34.019,74.359,1,Concerned
31.57159919,77.2141,MANDI,THUNAG,2309,18.77528,334.65384,32.0,39.25004263208299,4245.711053718423,335.7226730725206,0,residential,0.4365828,23.856,52.159,1,Concerned
31.3978809443,77.3877,KULLU,ANI,1146,16.25149,273.17984,28.0,170.46624332546648,2890.943168447918,594.6873149274759,0,forest,0.41146934,23.856,52.159,1,Concerned
31.3494425853,77.4983,SHIMLA,KUMHARSAIN,952,15.0623455,32.735226,22.0,48.14649504898075,1747.0288871443956,455.01226195362875,0,residential,0.5140187,23.856,52.159,1,Concerned
31.9607660798,77.0533,KULLU,KULLU,1593,20.132442,311.42368,32.0,79.31788852322136,669.8624824690974,139.07718854615504,1,forest,0.71869713,31.966,69.861,1,Concerned
31.2266244249,77.8365,SHIMLA,CHIRGAON,2053,9.185,36.869896,13.0,182.95653996842458,1419.9584997738436,718.0850700887535,0,forest,0.16679291,23.856,52.159,1,Concerned
32.1523740554,76.3368,KANGRA,DHARMSHALA,899,18.596418,144.78241,30.0,17.43504320419607,1692.8624424867526,74.7223658950927,0,residential,0.12128018,34.019,74.359,1,Concerned
31.4871490278,76.2447,UNA,UNA,395,4.713325,78.69007,7.0,30.141742726185708,230.3613517165278,1082.1625402010868,2,forest,0.41567153,33.13,72.516,1,Concerned
31.64131033,77.126,MANDI,BALICHAUKI,1433,27.081919,304.69516,42.0,355.78944598572804,5057.241658666791,530.9242208096264,0,forest,0.25787565,21.894,47.828,1,Concerned
31.72091711,76.7891,MANDI,SARKAGHAT,974,18.91288,289.29004,25.0,117.34008332238996,1972.186042108902,826.093636566485,0,forest,0.57925445,31.966,69.861,1,Concerned
31.8111910672,76.6077,HAMIRPUR,BAMSAN,937,23.176392,100.88553,26.0,62.424268822859425,2878.4885667606536,1558.6349533763396,0,forest,0.5728223,35.083,76.743,1,Concerned
32.4702707183,75.918,CHAMBA,BHATTIYAT,1235,14.852997,217.56859,21.0,9.611953888618988,203.19775215436584,866.5028530318101,15,military,0.33288607,34.019,74.359,1,Concerned
31.0371693644,77.5004,SHIMLA,THEOG,2105,25.989578,185.71059,34.0,54.370688981555446,3852.1253173285354,417.5604424044896,0,forest,0.60614556,28.054,61.396,1,Concerned
31.9416886509,77.0967,KULLU,KULLU,1850,19.60074,92.60256,28.0,233.25494479363925,1229.0828613118165,1395.1027948024964,0,forest,0.36827457,31.966,69.861,1,Concerned
31.1300440815,77.3923,SHIMLA,THEOG,2129,23.176392,169.11447,34.0,703.2456663437615,579.8154771258874,204.2028044494058,1,forest,0.37577257,23.856,52.159,1,Concerned
31.3980037076,77.5917,SHIMLA,RAMPUR,872,14.9319105,345.96375,20.0,16.674805641910748,213.59095115514597,128.24128640987956,20,residential,0.3344553,23.856,52.159,1,Concerned
31.1942689316,77.3668,SHIMLA,THEOG,1942,21.024117,284.62088,35.0,11.44812104450567,3026.311316100963,253.67807470548354,0,forest,0.64927906,23.856,52.159,1,Concerned
31.0869685132,77.1789,SHIMLA,SHIMLA,2090,18.00442,264.2894,28.0,127.91161784955635,27.060459396828342,904.7219618818931,925,forest,0.16946442,28.054,61.396,1,Concerned
31.9459683495,77.1339,KULLU,KULLU,1893,22.403688,295.55997,33.0,0.13564663184265568,852.8332380703365,1972.059987147876,1,forest,0.5933404,21.894,47.828,1,Concerned
31.091812899,77.2054,SHIMLA,SHIMLA,2071,27.539967,277.12503,34.0,61.090067540354404,4.956550586957192,542.6839011012369,695,forest,0.11991965,28.054,61.396,1,Concerned
31.0112233346,77.2256,SHIMLA,SHIMLA,1896,26.478731,256.86597,31.0,120.10133028287164,480.613555968942,1009.7449269285088,1,forest,0.30214265,28.054,61.396,1,Concerned
31.97599382,76.8423,MANDI,JOGINDAR NAGAR,1520,15.596045,259.99203,17.0,188.16564936469234,2783.5612388408595,739.4117437230113,0,forest,0.5342157,31.966,69.861,1,Concerned
32.2157085955,76.3032,KANGRA,DHARMSHALA,1135,13.516232,160.34618,18.0,27.972488325775522,35.46662548540666,111.42892160829913,29,forest,0.36289564,34.019,74.359,1,Concerned
32.1457605452,76.5186,KANGRA,PALAMPUR,1667,15.964208,47.29061,27.0,129.03101081702835,1878.7348098416073,370.9795112937783,0,forest,0.52084196,34.019,74.359,1,Concerned
31.53703243,76.8388,MANDI,BALH,1237,20.275845,66.80141,35.0,10.684053361887553,2580.115768779189,2792.307629116332,0,forest,0.26236445,32.704,71.527,1,Concerned
30.8257887767,77.1622,SIRMAUR,PACHHAD,1021,30.366508,152.02052,41.0,576.1662880225099,2175.2034280933335,17.26844546518403,0,forest,0.4453021,28.054,61.396,1,Concerned
31.5540589495,77.9817,KINNAUR,NICHAR,2130,23.45486,333.43494,35.0,924.3890351967891,291.8273132205833,323.7359721983575,1,forest,0.28272143,27.205,59.479,1,Concerned
31.1944189106,76.9762,SOLAN,ARKI,1319,31.327757,73.00918,41.0,451.0062579237523,1191.8254271527912,2858.1875135110276,0,forest,0.46581197,32.704,71.527,1,Concerned
30.981711409,77.434,SIRMAUR,RANHOT,1508,26.670366,33.178513,45.0,135.37955510339185,1476.1293629225922,260.708204707163,0,forest,0.47173885,28.054,61.396,1,Concerned
30.9875030689,77.1648,SOLAN,KANDAGHAT,1468,20.973091,242.35402,30.0,80.49426835663691,2368.3519464396118,772.1735133108562,0,forest,0.40497905,28.054,61.396,1,Concerned
31.64481943,76.9076,MANDI,BALICHAUKI,955,15.165735,252.64598,21.0,35.91703036049843,3550.1224054634827,3684.6561132294573,0,forest,0.45433855,31.966,69.861,1,Concerned
30.8130358427,77.224,SIRMAUR,PACHHAD,1315,19.241732,256.6075,28.0,66.43889956609627,3264.7271293801923,330.14853672960686,0,forest,0.62223536,28.054,61.396,1,Concerned
31.62756174,76.9145,MANDI,BALH,893,15.769146,76.75948,24.0,221.18431385083306,2017.8998742244942,2580.1313306457405,0,forest,0.47295743,31.966,69.861,1,Concerned
