elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,ndvi,rainfall_7day,rainfall_15day,landuse_commercial,landuse_farmland,landuse_forest,landuse_industrial,landuse_military,landuse_nature_reserve,landuse_other,landuse_park,landuse_recreation_ground,landuse_residential,landuse_retail,landuse_scrub
0.06601453170137556,0.6781784543848989,-1.6409285967096012,0.34265380571417603,-0.28347183562939665,0.3438485340962669,0.06226357833452259,-0.217864874022345,0.41726506384193135,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.0922284763626022,-0.009609223536429307,-1.0381393807303394,-0.17402259320230323,0.33836685657107285,3.1983274406005053,-0.7999597431059849,-0.217864874022345,-0.34840668191516366,0.5607702802472303,0.570664134603579,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.5120460006452676,-1.6877064192934812,0.6933174586640073,-1.7240517899517411,-0.5831683248919775,-1.107568041928177,0.038587189983681415,0.08835128481779922,-0.14538913647538337,-2.4818028966383245,-2.488025495795031,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
0.6217553538935637,-0.5007797800327259,0.04096540779924029,-0.7645099062497082,-0.3127809953434782,0.37268426892785234,0.7681599517304029,-0.217864874022345,-2.058292759549816,0.587360136265305,0.5927435782796513,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
1.6289231869926748,2.002608741600634,0.25481306981760254,1.6712502600708372,1.5812966924408467,1.382756834192971,-0.14722406629469637,-0.217864874022345,1.2155244313709272,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
0.8789428541313724,0.7801620486628263,-0.8309559754633229,0.7117083763688041,1.0413386289883988,1.4753230773443577,-0.575918253100559,-0.217864874022345,-0.03592434117761203,-0.3705683288032309,-0.3652296047568076,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.7253316228764976,0.04125590342310268,1.5965064665790905,0.1950319774523248,0.14093721934132133,1.454462799678362,2.015400794678847,-0.217864874022345,-1.725169492653838,0.587360136265305,0.5927435782796513,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.00410129096643,-0.05514758117486433,-0.24685637601603402,-0.17402259320230323,2.1045741160517086,3.0225285016764714,0.21564275439976507,-0.217864874022345,-0.8671860167499946,0.5607702802472303,0.570664134603579,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.1983408016355444,-0.38502458557996344,-1.5723913423130833,-0.39545533559508006,-0.5464685323471664,1.7922184230320426,0.4060283884752551,-0.217864874022345,-0.37885424340502677,1.2546499142493233,1.256077678002404,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.45735303871262684,1.1150233162706842,1.189572236755471,0.2688428915832504,-0.5278206563743073,-0.6305343725857219,-0.3764054067675982,-0.1872432581383306,0.46898593539249034,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,17.094899885469957
